index_gen,index_ind,htg_sp,clg_sp,wwr,insulation_thickness,carbon_emissons,discomfort_hours
22,12,18.5,26.5,0.203674984710948,0.434459009314166,218217.8386,2987
22,13,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
22,14,18,25.5,0.203314915369888,0.434459009314166,221186.8918,2066.83
22,15,18.5,26.5,0.203748842062869,0.434459009314166,218217.8386,2987
22,16,22,25.5,0.203689787303782,0.434511710304757,235023.6876,680.17
22,17,18,26.5,0.203690957137928,0.434629953279786,217589.7835,2992
22,18,22,26.5,0.203748842062869,0.434459009314166,228704.2841,1730.83
22,19,20.5,25.5,0.203707386504936,0.434459009314166,227423.6598,1889
22,20,18.5,25.5,0.203707735833722,0.434459009314166,221968.9446,2060
23,1,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
23,2,21.5,25.5,0.203689787303782,0.434629897507767,232070.3066,1165.5
23,3,18.5,26.5,0.203676589536179,0.434459009314166,218217.8386,2987
23,4,21.5,25.5,0.203748842062869,0.434629897507767,232070.3066,1165.5
23,5,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
23,6,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
23,7,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
23,8,18.5,25.5,0.203676561994535,0.434629897507767,221968.4309,2060
23,9,18.5,26.5,0.203674984710948,0.434459009314166,218217.8386,2987
23,10,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
23,11,18.5,26.5,0.203748842062869,0.434459009314166,218217.8386,2987
23,12,18.5,26.5,0.203748842062869,0.43500146569034,218215.9874,2987.17
23,13,18,25.5,0.203288569759894,0.434511710304757,221186.7497,2066.83
23,14,20.5,25.5,0.203280269588271,0.434459009314166,227396.3372,1888.5
23,15,18,26.5,0.203690957137928,0.434629953279786,217589.7835,2992
23,16,22,25.5,0.203707735833722,0.434459009314166,235023.6204,680.17
23,17,22,25.5,0.203707735833722,0.434459009314166,235023.6204,680.17
23,18,22,26.5,0.203689859350972,0.434459009314166,228704.2841,1730.83
23,19,18.5,25.5,0.203707735833722,0.434459009314166,221968.9446,2060
23,20,20.5,25.5,0.203707735833722,0.434629897507767,227422.8517,1889
24,1,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
24,2,21.5,25.5,0.203689787303782,0.434629897507767,232070.3066,1165.5
24,3,18.5,26.5,0.203676589536179,0.434459009314166,218217.8386,2987
24,4,21.5,25.5,0.203748842062869,0.434629897507767,232070.3066,1165.5
24,5,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
24,6,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
24,7,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
24,8,18.5,26.5,0.203674984710948,0.434459009314166,218217.8386,2987
24,9,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
24,10,18.5,26.5,0.203748842062869,0.434459009314166,218217.8386,2987
24,11,18.5,26.5,0.203748842062869,0.43500146569034,218215.9874,2987.17
24,12,18,25.5,0.203288569759894,0.434511710304757,221186.7497,2066.83
24,13,20.5,25.5,0.203280269588271,0.434459009314166,227396.3372,1888.5
24,14,21.5,25.5,0.203676589536179,0.434629897507767,232070.3066,1165.5
24,15,18.5,25.5,0.203280269588271,0.434629953279786,221950.1869,2058.67
24,16,20.5,25.5,0.203284315193824,0.434459009314166,227396.3372,1888.5
24,17,21.5,25.5,0.203676561994535,0.434629897507767,232070.3066,1165.5
24,18,18.5,26.5,0.203748842062869,0.434459009314166,218217.8386,2987
24,19,18,26.5,0.203690957137928,0.434629953279786,217589.7835,2992
24,20,22,25.5,0.203707735833722,0.434459009314166,235023.6204,680.17
25,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
25,2,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
25,3,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
25,4,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
25,5,18,25.5,0.203288569759894,0.434511710304757,221186.7497,2066.83
25,6,18.5,25.5,0.203280269588271,0.434629953279786,221950.1869,2058.67
25,7,22,24,0.203689787303782,0.434459009314166,247490.5847,668.5
25,8,21.5,25.5,0.203284315193824,0.434622526589325,232036.5147,1164
25,9,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
25,10,18.5,26.5,0.203280269588271,0.434629897629033,218196.5954,2986
25,11,22,25.5,0.203288569759894,0.434629897507767,234984.1071,679
25,12,22,24,0.203284315193824,0.427837915423862,247501.6297,668.5
25,13,18,26.5,0.203690957137928,0.434629953279786,217589.7835,2992
25,14,22,25.5,0.203278064040852,0.434096354132654,234987.4579,679
25,15,18.5,25.5,0.203284315193824,0.434501871557424,221950.6313,2058.83
25,16,21.5,25.5,0.203272731428233,0.434459009314166,232037.4534,1164.17
25,17,20.5,25.5,0.203280269588271,0.434459009314166,227396.3372,1888.5
25,18,22,26.5,0.203288569759894,0.434629897507767,228667.2115,1730.33
25,19,18.5,26.5,0.203748842062869,0.434459009314166,218217.8386,2987
25,20,20.5,25.5,0.203284315193824,0.434459009314166,227396.3372,1888.5
26,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
26,2,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
26,3,18.5,25.5,0.203280269588271,0.434629953279786,221950.1869,2058.67
26,4,21.5,25.5,0.203284315193824,0.434622526589325,232036.5147,1164
26,5,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
26,6,22,25.5,0.203288569759894,0.434629897507767,234984.1071,679
26,7,18,25.5,0.203278064040852,0.434630069491829,221186.4322,2066.83
26,8,21.5,25.5,0.203288569759894,0.434622526589325,232036.5147,1164
26,9,18,26.5,0.200363275880351,0.434458525679573,217467.2799,2983
26,10,22,24,0.203280269588271,0.434429179686107,247448.4778,667.17
26,11,22,26.5,0.200412263787719,0.434629897629096,228442.6494,1724
26,12,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
26,13,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
26,14,18,25.5,0.203288569759894,0.434511710304757,221186.7497,2066.83
26,15,22,24,0.203689787303782,0.434459009314166,247490.5847,668.5
26,16,18.5,26.5,0.203280269588271,0.434629897629033,218196.5954,2986
26,17,18.5,25.5,0.203284315193824,0.434501871557424,221950.6313,2058.83
26,18,21.5,25.5,0.203284315193824,0.434501871557424,232037.2076,1164
26,19,22,25.5,0.203280269588271,0.434628081619501,234984.1183,679
26,20,20.5,25.5,0.203748842062869,0.445884732120138,227367.7488,1887.67
27,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
27,2,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
27,3,18,25.5,0.203278064040852,0.434630069491829,221186.4322,2066.83
27,4,18,26.5,0.200363275880351,0.434458525679573,217467.2799,2983
27,5,22,24,0.203280269588271,0.434429179686107,247448.4778,667.17
27,6,22,26.5,0.200412263787719,0.434629897629096,228442.6494,1724
27,7,21.5,25.5,0.2032805032468,0.434628081619501,232036.4829,1164
27,8,22,25.5,0.203284192080978,0.434629953279786,234984.1069,679
27,9,18.5,25.5,0.20328848561159,0.434630066334339,221950.1866,2058.67
27,10,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
27,11,22,24,0.203689787303782,0.434459009314166,247490.5847,668.5
27,12,22,25.5,0.203284325294563,0.434629894441044,234984.1071,679
27,13,20.5,25.5,0.203748842062869,0.445884732120138,227367.7488,1887.67
27,14,18.5,25.5,0.203280269588271,0.434629953279786,221950.1869,2058.67
27,15,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
27,16,18,25.5,0.203288328525678,0.434629897507767,221186.4323,2066.83
27,17,18.5,26.5,0.203280269588271,0.434629897629033,218196.5954,2986
27,18,21.5,25.5,0.203284315193824,0.434622526589325,232036.5147,1164
27,19,21.5,25.5,0.203288569759894,0.434622526589325,232036.5147,1164
27,20,22,25.5,0.203284315193824,0.434629897507767,234984.1071,679
28,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
28,2,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
28,3,18,26.5,0.200363275880351,0.434458525679573,217467.2799,2983
28,4,22,24,0.203280269588271,0.434429179686107,247448.4778,667.17
28,5,22,26.5,0.200412263787719,0.434629897629096,228442.6494,1724
28,6,18.5,25.5,0.20328848561159,0.434630066334339,221950.1866,2058.67
28,7,18,25.5,0.203748842062869,0.445884732120138,221174.0709,2066.17
28,8,21,25.5,0.203278064040852,0.445181926925388,229461.6097,1599.5
28,9,22,25.5,0.203284325294563,0.434630066334339,234984.106,679
28,10,21.5,25.5,0.203288569759894,0.434629953279786,232036.4723,1164
28,11,18,25.5,0.203278064040852,0.434630069491829,221186.4322,2066.83
28,12,21.5,25.5,0.2032805032468,0.434628081619501,232036.4829,1164
28,13,22,25.5,0.203284192080978,0.434629953279786,234984.1069,679
28,14,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
28,15,22,24,0.203689787303782,0.434459009314166,247490.5847,668.5
28,16,20.5,25.5,0.203748842062869,0.445884732120138,227367.7488,1887.67
28,17,18.5,25.5,0.203280269588271,0.434629953279786,221950.1869,2058.67
28,18,22,26.5,0.200412263787719,0.434511710304757,228443.3026,1724
28,19,18.5,26.5,0.203280269588271,0.434629897629033,218196.5954,2986
28,20,22,25.5,0.203284325294563,0.434629894441044,234984.1071,679
29,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
29,2,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
29,3,18,26.5,0.200363275880351,0.434458525679573,217467.2799,2983
29,4,22,24,0.203280269588271,0.434429179686107,247448.4778,667.17
29,5,22,26.5,0.200412263787719,0.434629897629096,228442.6494,1724
29,6,21,25.5,0.203278064040852,0.445181926925388,229461.6097,1599.5
29,7,18.5,25.5,0.200412263787719,0.434458525679573,221813.9259,2048.83
29,8,21.5,25.5,0.203305805623415,0.434630051339445,232036.4718,1164
29,9,20.5,25.5,0.203280269588271,0.445884732120138,227340.0543,1886.67
29,10,22,25.5,0.200366581274785,0.434630066334339,234736.4672,674.17
29,11,18,27,0.20328022130919,0.434511710304757,215803.3637,3509.67
29,12,18,25.5,0.200412263787719,0.43462800647906,221062.5303,2057.5
29,13,18,26.5,0.203280269588271,0.434629897507767,217571.2231,2990.83
29,14,22,24,0.203689787303782,0.434459009314166,247490.5847,668.5
29,15,22,25.5,0.203284528405419,0.445884732120138,234913.1616,676.67
29,16,20.5,25.5,0.203748842062869,0.445884732120138,227367.7488,1887.67
29,17,18.5,25.5,0.20328848561159,0.434630066334339,221950.1866,2058.67
29,18,18,25.5,0.203748842062869,0.445884732120138,221174.0709,2066.17
29,19,18.5,26.5,0.203748842062869,0.445181926925388,218183.5313,2984.67
29,20,21,25.5,0.203311944080682,0.434471216216206,229512.5772,1602.5
30,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
30,2,18,26.5,0.200363275880351,0.434458525679573,217467.2799,2983
30,3,22,26.5,0.200412263787719,0.434629897629096,228442.6494,1724
30,4,21,25.5,0.203278064040852,0.445181926925388,229461.6097,1599.5
30,5,21.5,25.5,0.203305805623415,0.434630051339445,232036.4718,1164
30,6,22,25.5,0.200366581274785,0.434630066334339,234736.4672,674.17
30,7,18,27,0.20328022130919,0.434511710304757,215803.3637,3509.67
30,8,18,25.5,0.200412263787719,0.43462800647906,221062.5303,2057.5
30,9,21,25.5,0.20327816432314,0.445181926925388,229461.6097,1599.5
30,10,18.5,25.5,0.200331150819231,0.43462800647906,221813.1016,2048.67
30,11,22,24,0.203311010123135,0.445181926925388,247365.9895,664.83
30,12,20.5,25.5,0.200412263787719,0.445884732120138,227131.1121,1881.17
30,13,18,26.5,0.203748842062869,0.445884732120138,217558.4214,2989.5
30,14,22,24,0.203305805623415,0.434630066334339,247446.8334,667.17
30,15,22,25.5,0.200366581274785,0.434459009314166,234737.5397,674.33
30,16,21,25.5,0.203311944080682,0.434511710304757,229512.3656,1602.5
30,17,18.5,25.5,0.200412263787719,0.434458525679573,221813.9259,2048.83
30,18,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
30,19,18,25.5,0.20328848561159,0.445884732120138,221157.2345,2064.33
30,20,18.5,26.5,0.203748842062869,0.445181926925388,218183.5313,2984.67
31,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
31,2,18,26.5,0.200363275880351,0.434458525679573,217467.2799,2983
31,3,21,25.5,0.203278064040852,0.445181926925388,229461.6097,1599.5
31,4,21.5,25.5,0.203305805623415,0.434630051339445,232036.4718,1164
31,5,22,25.5,0.200366581274785,0.434630066334339,234736.4672,674.17
31,6,18,27,0.20328022130919,0.434511710304757,215803.3637,3509.67
31,7,21,25.5,0.20327816432314,0.445181926925388,229461.6097,1599.5
31,8,20.5,25.5,0.200412263787719,0.445884732120138,227131.1121,1881.17
31,9,18,25.5,0.200228495073621,0.445181926925388,221027.6699,2055.67
31,10,18.5,26.5,0.200369876546512,0.434480603727106,218086.8554,2976.5
31,11,22,24,0.200412263787719,0.434627686447754,247194.5856,661.5
31,12,22,26.5,0.200366581274785,0.434630066334339,228442.6484,1724
31,13,18.5,25.5,0.200412263787719,0.445884732120138,221777.659,2046.5
31,14,22,24,0.203311010123135,0.445181926925388,247365.9895,664.83
31,15,18,26.5,0.203748842062869,0.445884732120138,217558.4214,2989.5
31,16,22,25.5,0.200366581274785,0.434459009314166,234737.5397,674.33
31,17,21,25.5,0.203311944080682,0.434511710304757,229512.3656,1602.5
31,18,20.5,25.5,0.203311010123135,0.445884732120138,227340.0543,1886.67
31,19,18.5,25.5,0.200400729261452,0.445181926925388,221780.3011,2046.67
31,20,18,25.5,0.200363275880351,0.444881281107758,221028.6777,2055.67
32,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
32,2,18,25.5,0.200228495073621,0.445181926925388,221027.6699,2055.67
32,3,22,24,0.200412263787719,0.434627686447754,247194.5856,661.5
32,4,22,26.5,0.200366581274785,0.434630066334339,228442.6484,1724
32,5,18.5,25.5,0.200412263787719,0.445884732120138,221777.659,2046.5
32,6,21,25.5,0.200363275880351,0.434630066334339,229302.7526,1596.83
32,7,22,25.5,0.200367915716863,0.434975981952844,234734.6431,674
32,8,18.5,26.5,0.200411011785552,0.445595552968308,218054.39,2974.33
32,9,18,27,0.200363269088181,0.445884732120138,215674.8592,3508.33
32,10,18,26.5,0.200412263787719,0.445181926925388,217442.3881,2981
32,11,21.5,25.5,0.200485363760546,0.434459009314166,231822.8507,1158
32,12,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
32,13,22,24,0.203311010123135,0.445181926925388,247365.9895,664.83
32,14,18,27,0.203311010123135,0.445884732120138,215780.6143,3509.83
32,15,22,25.5,0.200366581274785,0.434630066334339,234736.4672,674.17
32,16,20.5,25.5,0.200412263787719,0.445884732120138,227131.1121,1881.17
32,17,18.5,25.5,0.200400729261452,0.445181926925388,221780.3011,2046.67
32,18,21.5,25.5,0.203305805623415,0.434630051339445,232036.4718,1164
32,19,18,25.5,0.200363275880351,0.444881281107758,221028.6777,2055.67
32,20,18.5,26.5,0.200369876546512,0.434480603727106,218086.8554,2976.5
33,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
33,2,18,25.5,0.200228495073621,0.445181926925388,221027.6699,2055.67
33,3,22,26.5,0.200366581274785,0.434630066334339,228442.6484,1724
33,4,18.5,25.5,0.200412263787719,0.445884732120138,221777.659,2046.5
33,5,18.5,26.5,0.200411011785552,0.445595552968308,218054.39,2974.33
33,6,18,27,0.200363269088181,0.445884732120138,215674.8592,3508.33
33,7,18,26.5,0.200412263787719,0.445181926925388,217442.3881,2981
33,8,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
33,9,22,25.5,0.200412263787719,0.446091032183435,234670.462,671
33,10,21,25.5,0.200411011785552,0.445794522382015,229255.4211,1594.83
33,11,21.5,25.5,0.200412263787719,0.445884732120138,231747.4629,1153.83
33,12,22,24,0.200412263787719,0.434630051339445,247194.5677,661.5
33,13,22,24,0.200412263787719,0.434627686447754,247194.5856,661.5
33,14,18,27,0.203311010123135,0.445884732120138,215780.6143,3509.83
33,15,22,25.5,0.20040112682954,0.435345728701836,234736.1747,673.83
33,16,20.5,25.5,0.200412263787719,0.445884732120138,227131.1121,1881.17
33,17,21.5,25.5,0.200412316309385,0.444548424695858,231755.0457,1154
33,18,18.5,25.5,0.200400729261452,0.445181926925388,221780.3011,2046.67
33,19,21,25.5,0.200363275880351,0.434975981952844,229301.4197,1596.83
33,20,18,25.5,0.200363275880351,0.444881281107758,221028.6777,2055.67
34,1,18.5,27,0.203748842062869,0.434459009314166,216391.6858,3505.83
34,2,18.5,26.5,0.200411011785552,0.445595552968308,218054.39,2974.33
34,3,18,27,0.200363269088181,0.445884732120138,215674.8592,3508.33
34,4,18,26.5,0.200412263787719,0.445181926925388,217442.3881,2981
34,5,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
34,6,22,25.5,0.200412263787719,0.446091032183435,234670.462,671
34,7,21.5,25.5,0.200412263787719,0.445884732120138,231747.4629,1153.83
34,8,22,24,0.200412263787719,0.434630051339445,247194.5677,661.5
34,9,18,25.5,0.200412253672741,0.445884732120138,221025.5098,2055.17
34,10,22,26.5,0.200412263787719,0.445884732120138,228373.2655,1722.17
34,11,18,25.5,0.200400729261452,0.445884732120138,221025.5098,2055.17
34,12,18.5,25.5,0.200413322141795,0.446154249813329,221776.7586,2046.5
34,13,21,25.5,0.200365676865855,0.445884732120138,229254.9693,1594.83
34,14,22,24,0.200412263787719,0.434627686447754,247194.5856,661.5
34,15,18,27,0.200400932170972,0.435345728701836,215691.4265,3508.5
34,16,22,25.5,0.200418605164003,0.445884732120138,234671.8009,671
34,17,20.5,25.5,0.200412263787719,0.445884732120138,227131.1121,1881.17
34,18,18.5,26.5,0.200364722446486,0.445181926925388,218055.9218,2974.33
34,19,21.5,25.5,0.200412316309385,0.444548424695858,231755.0457,1154
34,20,18.5,25.5,0.200412263787719,0.445884732120138,221777.659,2046.5
35,1,18,26.5,0.200412263787719,0.445181926925388,217442.3881,2981
35,2,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
35,3,22,25.5,0.200412263787719,0.446091032183435,234670.462,671
35,4,21.5,25.5,0.200412263787719,0.445884732120138,231747.4629,1153.83
35,5,18,25.5,0.200412253672741,0.445884732120138,221025.5098,2055.17
35,6,18,25.5,0.200400729261452,0.445884732120138,221025.5098,2055.17
35,7,18.5,25.5,0.200413322141795,0.446154249813329,221776.7586,2046.5
35,8,21,25.5,0.200365676865855,0.445884732120138,229254.9693,1594.83
35,9,18.5,27,0.200369525372728,0.445677556784535,216222.4559,3503
35,10,22,26.5,0.200134566092691,0.44597438837246,228372.7606,1722.17
35,11,18.5,26.5,0.20041331734343,0.445855731992594,218053.5955,2974.17
35,12,18,27,0.200412332262501,0.446146473107805,215673.7366,3508.33
35,13,18,25.5,0.200412263787719,0.445884732120138,221025.5098,2055.17
35,14,18,25.5,0.200418605164003,0.445884732120138,221025.5098,2055.17
35,15,22,24,0.200412316733248,0.435345728701836,247188.8022,661.33
35,16,18,27,0.200363269088181,0.445884732120138,215674.8592,3508.33
35,17,22,24,0.200412263787719,0.434630051339445,247194.5677,661.5
35,18,22,25.5,0.200418605164003,0.445884732120138,234671.8009,671
35,19,18.5,25.5,0.200412263787719,0.445884732120138,221777.659,2046.5
35,20,18.5,26.5,0.200411011785552,0.445595552968308,218054.39,2974.33
36,1,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
36,2,22,25.5,0.200412263787719,0.446091032183435,234670.462,671
36,3,21.5,25.5,0.200412263787719,0.445884732120138,231747.4629,1153.83
36,4,18,25.5,0.200412253672741,0.445884732120138,221025.5098,2055.17
36,5,18,25.5,0.200400729261452,0.445884732120138,221025.5098,2055.17
36,6,18.5,25.5,0.200413322141795,0.446154249813329,221776.7586,2046.5
36,7,21,25.5,0.200365676865855,0.445884732120138,229254.9693,1594.83
36,8,18.5,27,0.200369525372728,0.445677556784535,216222.4559,3503
36,9,22,26.5,0.200134566092691,0.44597438837246,228372.7606,1722.17
36,10,18,25.5,0.200412263787719,0.445884732120138,221025.5098,2055.17
36,11,18,25.5,0.200418605164003,0.445884732120138,221025.5098,2055.17
36,12,22,24,0.200412316733248,0.435345728701836,247188.8022,661.33
36,13,18,27,0.200412342711261,0.446154249813329,215673.7186,3508.33
36,14,18,25.5,0.200412316733248,0.445884732120138,221025.5098,2055.17
36,15,21,25.5,0.200400729261452,0.445884732120138,229254.9693,1594.83
36,16,18,26.5,0.200412263787719,0.447604311132718,217437.1857,2980.83
36,17,18.5,26.5,0.200418240829219,0.445888202940271,218053.5108,2974.17
36,18,18,27,0.200412332262501,0.446146473107805,215673.7366,3508.33
36,19,22,24,0.200412263787719,0.434630051339445,247194.5677,661.5
36,20,22,26.5,0.200364264329143,0.445884732120138,228373.2655,1722.17
37,1,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
37,2,21.5,25.5,0.200412263787719,0.445884732120138,231747.4629,1153.83
37,3,18,25.5,0.200412253672741,0.445884732120138,221025.5098,2055.17
37,4,18,25.5,0.200400729261452,0.445884732120138,221025.5098,2055.17
37,5,18.5,25.5,0.200413322141795,0.446154249813329,221776.7586,2046.5
37,6,18,25.5,0.200412263787719,0.445884732120138,221025.5098,2055.17
37,7,18,25.5,0.200418605164003,0.445884732120138,221025.5098,2055.17
37,8,22,24,0.200412316733248,0.435345728701836,247188.8022,661.33
37,9,18,27,0.200412342711261,0.446154249813329,215673.7186,3508.33
37,10,18,25.5,0.200412316733248,0.445884732120138,221025.5098,2055.17
37,11,18,26.5,0.200412263787719,0.447604311132718,217437.1857,2980.83
37,12,18.5,26.5,0.200418240829219,0.445888202940271,218053.5108,2974.17
37,13,22,25.5,0.200412727527423,0.447604311132718,234665.0159,670.67
37,14,18,25.5,0.200416515475612,0.445884732120138,221025.5098,2055.17
37,15,22,26.5,0.200368572137038,0.446154249813329,228371.6829,1722
37,16,18.5,27,0.200421276203021,0.445888202940271,216222.1349,3503
37,17,21,25.5,0.200417169949724,0.446151094559104,229253.5908,1594.83
37,18,18,27,0.200412332262501,0.446146473107805,215673.7366,3508.33
37,19,22,24,0.200412263787719,0.434630051339445,247194.5677,661.5
37,20,22,25.5,0.200134566092691,0.446146473107805,234670.1283,671
38,1,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
38,2,21.5,25.5,0.200412263787719,0.445884732120138,231747.4629,1153.83
38,3,18.5,25.5,0.200413322141795,0.446154249813329,221776.7586,2046.5
38,4,22,24,0.200412316733248,0.435345728701836,247188.8022,661.33
38,5,18,26.5,0.200412263787719,0.447604311132718,217437.1857,2980.83
38,6,18.5,26.5,0.200418240829219,0.445888202940271,218053.5108,2974.17
38,7,22,25.5,0.200412727527423,0.447604311132718,234665.0159,670.67
38,8,22,26.5,0.200368572137038,0.446154249813329,228371.6829,1722
38,9,21,25.5,0.200417169949724,0.446151094559104,229253.5908,1594.83
38,10,18.5,25.5,0.200412263787719,0.446154249813329,221776.7586,2046.5
38,11,22,26.5,0.200412316733248,0.446154249813329,228371.6829,1722
38,12,18.5,27,0.200412339416423,0.446150982070222,216220.9445,3503
38,13,18,27,0.200126286761207,0.445884732120138,215666.0834,3508.33
38,14,18,25.5,0.200412253672741,0.445888202940271,221025.5008,2055.17
38,15,18,27,0.200412342711261,0.446154249813329,215673.7186,3508.33
38,16,22,24,0.200412263787719,0.434630051339445,247194.5677,661.5
38,17,22,25.5,0.200134566092691,0.446146473107805,234670.1283,671
38,18,22,26.5,0.200412298796774,0.445884732120138,228373.2655,1722.17
38,19,18,25.5,0.200412444289619,0.445884732120138,221025.5098,2055.17
38,20,18.5,26.5,0.200134566092691,0.445884732120138,218053.52,2974.17
39,1,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
39,2,18.5,25.5,0.200413322141795,0.446154249813329,221776.7586,2046.5
39,3,18,26.5,0.200412263787719,0.447604311132718,217437.1857,2980.83
39,4,18.5,26.5,0.200418240829219,0.445888202940271,218053.5108,2974.17
39,5,22,25.5,0.200412727527423,0.447604311132718,234665.0159,670.67
39,6,22,26.5,0.200368572137038,0.446154249813329,228371.6829,1722
39,7,21,25.5,0.200417169949724,0.446151094559104,229253.5908,1594.83
39,8,18.5,25.5,0.200412263787719,0.446154249813329,221776.7586,2046.5
39,9,22,26.5,0.200412316733248,0.446154249813329,228371.6829,1722
39,10,18,27,0.200126286761207,0.445884732120138,215666.0834,3508.33
39,11,22,24,0.200134566092691,0.446150982070222,247101.4339,658.83
39,12,18.5,26.5,0.200412263787719,0.446154249813329,218053.3687,2974.33
39,13,21.5,25.5,0.200134629541341,0.445887833322099,231747.4461,1153.83
39,14,18.5,27,0.200126439811637,0.44588480954609,216211.9229,3502.83
39,15,18.5,25.5,0.200412263787719,0.446154249813329,221776.7586,2046.5
39,16,18.5,25.5,0.200412318186992,0.446154249813329,221776.7586,2046.5
39,17,18,25.5,0.200413177120797,0.446154249813329,221025.3496,2055.17
39,18,18.5,25.5,0.200412263787719,0.446154249813329,221776.7586,2046.5
39,19,22,24,0.200412316733248,0.435345728701836,247188.8022,661.33
39,20,18,27,0.200412342711261,0.446154249813329,215673.7186,3508.33
40,1,20.5,25.5,0.200134566092691,0.446154249813329,227128.9179,1881
40,2,18,26.5,0.200412263787719,0.447604311132718,217437.1857,2980.83
40,3,18.5,26.5,0.200418240829219,0.445888202940271,218053.5108,2974.17
40,4,22,25.5,0.200412727527423,0.447604311132718,234665.0159,670.67
40,5,22,26.5,0.200368572137038,0.446154249813329,228371.6829,1722
40,6,22,26.5,0.200412316733248,0.446154249813329,228371.6829,1722
40,7,18,27,0.200126286761207,0.445884732120138,215666.0834,3508.33
40,8,18.5,26.5,0.200412263787719,0.446154249813329,218053.3687,2974.33
40,9,21.5,25.5,0.200134629541341,0.445887833322099,231747.4461,1153.83
40,10,18.5,27,0.200126439811637,0.44588480954609,216211.9229,3502.83
40,11,18,25.5,0.200413177120797,0.446154249813329,221025.3496,2055.17
40,12,21,25.5,0.200413357063105,0.446154249813329,229253.5759,1594.83
40,13,18.5,25.5,0.200126439811637,0.447604311132718,221766.0031,2045.33
40,14,22,24,0.200412316733248,0.446155780198553,247101.3993,658.83
40,15,22,24,0.200134566092691,0.446150982070222,247101.4339,658.83
40,16,18,27,0.200412342711261,0.446154249813329,215673.7186,3508.33
40,17,22,25.5,0.200368000366028,0.446150982070222,234670.1011,671
